
# Surface 0 of 1 surfaces

# Curve title: "file u (getx($1)):(gety($2)):(sqrt(column(c)))"

# Contour 0, label:        3
 0.0977312  0.477  3 
 0.0975002  0.476389  3 
 0.0950002  0.471722  3 
 0.0925002  0.469332  3 
 0.0900002  0.468728  3 
 0.0875002  0.469764  3 
 0.0850002  0.471892  3 
 0.0825002  0.475948  3 
 0.0820216  0.477  3 
 0.0800002  0.484005  3 
 0.0796487  0.4855  3 
 0.0784172  0.494  3 
 0.077562  0.5025  3 
 0.0775002  0.503168  3 
 0.0768008  0.511  3 
 0.0760019  0.5195  3 
 0.0752998  0.528  3 
 0.0750482  0.5365  3 
 0.0758685  0.545  3 
 0.0775002  0.550102  3 
 0.0792441  0.5535  3 
 0.0800002  0.554391  3 
 0.0825002  0.55606  3 
 0.0850002  0.556429  3 
 0.0875002  0.555479  3 
 0.0896867  0.5535  3 
 0.0900002  0.553109  3 
 0.0925002  0.548087  3 
 0.0936028  0.545  3 
 0.0950002  0.537533  3 
 0.0951723  0.5365  3 
 0.0959781  0.528  3 
 0.0965794  0.5195  3 
 0.0972147  0.511  3 
 0.0975002  0.507655  3 
 0.0979438  0.5025  3 
 0.0986193  0.494  3 
 0.0988514  0.4855  3 
 0.0977312  0.477  3 


# Contour 1, label:        2
 0.094588  0.4855  2 
 0.0925002  0.479319  2 
 0.090054  0.477  2 
 0.0900002  0.476971  2 
 0.0899022  0.477  2 
 0.0875002  0.477917  2 
 0.0850002  0.481666  2 
 0.083544  0.4855  2 
 0.0825002  0.490528  2 
 0.081914  0.494  2 
 0.0810172  0.5025  2 
 0.0801937  0.511  2 
 0.0800002  0.512816  2 
 0.079325  0.5195  2 
 0.0785825  0.528  2 
 0.0784735  0.5365  2 
 0.0800002  0.544631  2 
 0.0801306  0.545  2 
 0.0825002  0.548001  2 
 0.0850002  0.548766  2 
 0.0875002  0.547102  2 
 0.0888698  0.545  2 
 0.0900002  0.542008  2 
 0.0913926  0.5365  2 
 0.0922995  0.528  2 
 0.0925002  0.524824  2 
 0.0928501  0.5195  2 
 0.093423  0.511  2 
 0.0941158  0.5025  2 
 0.0947619  0.494  2 
 0.094588  0.4855  2 


# Contour 2, label:     1.96
 0.0943892  0.4855  1.96 
 0.0925002  0.479908  1.96 
 0.0900002  0.47743  1.96 
 0.0875002  0.478348  1.96 
 0.0850002  0.482127  1.96 
 0.0837192  0.4855  1.96 
 0.0825002  0.491373  1.96 
 0.0820566  0.494  1.96 
 0.0811605  0.5025  1.96 
 0.0803357  0.511  1.96 
 0.0800002  0.514149  1.96 
 0.0794596  0.5195  1.96 
 0.0787169  0.528  1.96 
 0.0786176  0.5365  1.96 
 0.0800002  0.543863  1.96 
 0.0804018  0.545  1.96 
 0.0825002  0.547658  1.96 
 0.0850002  0.548441  1.96 
 0.0875002  0.546752  1.96 
 0.0886415  0.545  1.96 
 0.0900002  0.541403  1.96 
 0.0912398  0.5365  1.96 
 0.0921563  0.528  1.96 
 0.0925002  0.522558  1.96 
 0.0927012  0.5195  1.96 
 0.0932706  0.511  1.96 
 0.0939614  0.5025  1.96 
 0.0946003  0.494  1.96 
 0.0943892  0.4855  1.96 


# Contour 3, label:     1.65
 0.0928233  0.4855  1.645 
 0.0925002  0.484543  1.645 
 0.0900002  0.481137  1.645 
 0.0875002  0.481742  1.645 
 0.0851528  0.4855  1.645 
 0.0850002  0.485937  1.645 
 0.0832822  0.494  1.645 
 0.0825002  0.500493  1.645 
 0.0822891  0.5025  1.645 
 0.081454  0.511  1.645 
 0.0805356  0.5195  1.645 
 0.0800002  0.525429  1.645 
 0.0797752  0.528  1.645 
 0.0797523  0.5365  1.645 
 0.0800002  0.53782  1.645 
 0.0825002  0.544932  1.645 
 0.0826207  0.545  1.645 
 0.0850002  0.545884  1.645 
 0.0862164  0.545  1.645 
 0.0875002  0.543656  1.645 
 0.0900002  0.536644  1.645 
 0.0900366  0.5365  1.645 
 0.0910291  0.528  1.645 
 0.0915231  0.5195  1.645 
 0.0920517  0.511  1.645 
 0.0925002  0.505571  1.645 
 0.0927461  0.5025  1.645 
 0.0933276  0.494  1.645 
 0.0928233  0.4855  1.645 


# Contour 4, label:        1
 0.0903373  0.494  1 
 0.0900002  0.492299  1 
 0.0875002  0.490708  1 
 0.0863686  0.494  1 
 0.0850002  0.501219  1 
 0.0848398  0.5025  1 
 0.0839775  0.511  1 
 0.0828262  0.5195  1 
 0.0825002  0.522196  1 
 0.0819338  0.528  1 
 0.0823545  0.5365  1 
 0.0825002  0.536942  1 
 0.0850002  0.539681  1 
 0.0872689  0.5365  1 
 0.0875002  0.535771  1 
 0.0887343  0.528  1 
 0.0890588  0.5195  1 
 0.089337  0.511  1 
 0.0900002  0.503462  1 
 0.0900694  0.5025  1 
 0.0903373  0.494  1 

